DATE,jevent,jbout,f1,f2,winner,loser,method,f1_win,weightindex,finish_round
2014-01-15,UFCFightNight:RockholdvsPhilippou,VincPichelvs.GarettWhiteley,GarettWhiteley,VincPichel,VincPichel,GarettWhiteley,dec,0,8,3
2014-01-15,UFCFightNight:RockholdvsPhilippou,ColeMillervs.SamSicilia,ColeMiller,SamSicilia,ColeMiller,SamSicilia,sub,1,7,2
2014-01-15,UFCFightNight:RockholdvsPhilippou,YoelRomerovs.DerekBrunson,DerekBrunson,YoelRomero,YoelRomero,DerekBrunson,ko,0,10,3
2014-01-15,UFCFightNight:RockholdvsPhilippou,LorenzLarkinvs.BradTavares,BradTavares,LorenzLarkin,BradTavares,LorenzLarkin,dec,1,10,3
2014-01-15,UFCFightNight:RockholdvsPhilippou,LukeRockholdvs.ConstantinosPhilippou,ConstantinosPhilippou,LukeRockhold,LukeRockhold,ConstantinosPhilippou,ko,0,10,1
2014-01-25,UFConFOX:HendersonvsThomson,GeorgeSullivanvs.MikeRhodes,GeorgeSullivan,MikeRhodes,GeorgeSullivan,MikeRhodes,dec,1,9,3
2014-01-25,UFConFOX:HendersonvsThomson,AlexCaceresvs.SergioPettis,AlexCaceres,SergioPettis,AlexCaceres,SergioPettis,sub,1,7,3
2014-01-25,UFConFOX:HendersonvsThomson,BensonHendersonvs.JoshThomson,BensonHenderson,JoshThomson,BensonHenderson,JoshThomson,dec,1,9,5
2014-01-25,UFConFOX:HendersonvsThomson,DaronCruickshankvs.MikeRio,DaronCruickshank,MikeRio,DaronCruickshank,MikeRio,ko,1,8,2
2014-01-25,UFConFOX:HendersonvsThomson,DarrenElkinsvs.JeremyStephens,DarrenElkins,JeremyStephens,JeremyStephens,DarrenElkins,dec,0,7,3
2014-01-25,UFConFOX:HendersonvsThomson,DonaldCerronevs.AdrianoMartins,AdrianoMartins,DonaldCerrone,DonaldCerrone,AdrianoMartins,ko,0,8,1
2014-01-25,UFConFOX:HendersonvsThomson,EddieWinelandvs.YvesJabouin,EddieWineland,YvesJabouin,EddieWineland,YvesJabouin,ko,1,6,2
2014-01-25,UFConFOX:HendersonvsThomson,RamiroHernandezvs.HugoViana,HugoViana,RamiroHernandez,HugoViana,RamiroHernandez,dec,1,6,3
2014-01-25,UFConFOX:HendersonvsThomson,StipeMiocicvs.GabrielGonzaga,GabrielGonzaga,StipeMiocic,StipeMiocic,GabrielGonzaga,dec,0,12,3
2014-01-25,UFConFOX:HendersonvsThomson,WaltHarrisvs.NikitaKrylov,NikitaKrylov,WaltHarris,NikitaKrylov,WaltHarris,ko,1,11,1
2014-02-01,UFC169:BaraovsFaber2,AnthonyRoccoMartinvs.RashidMagomedov,AnthonyRoccoMartin,RashidMagomedov,RashidMagomedov,AnthonyRoccoMartin,dec,0,9,3
2014-02-01,UFC169:BaraovsFaber2,NickCatonevs.TomWatson,NickCatone,TomWatson,NickCatone,TomWatson,dec,1,10,3
2014-02-01,UFC169:BaraovsFaber2,NeilMagnyvs.GasanUmalatov,GasanUmalatov,NeilMagny,NeilMagny,GasanUmalatov,dec,0,9,3
2014-02-01,UFC169:BaraovsFaber2,JohnMakdessivs.AlanPatrick,AlanPatrick,JohnMakdessi,AlanPatrick,JohnMakdessi,dec,1,8,3
2014-02-01,UFC169:BaraovsFaber2,JoseAldovs.RicardoLamas,JoseAldo,RicardoLamas,JoseAldo,RicardoLamas,dec,1,6,5
2014-02-01,UFC169:BaraovsFaber2,JohnLinekervs.AliBagautinov,AliBagautinov,JohnLineker,AliBagautinov,JohnLineker,dec,1,5,3
2014-02-01,UFC169:BaraovsFaber2,AlIaquintavs.KevinLee,AlIaquinta,KevinLee,AlIaquinta,KevinLee,dec,1,8,3
2014-02-01,UFC169:BaraovsFaber2,FrankMirvs.AlistairOvereem,AlistairOvereem,FrankMir,AlistairOvereem,FrankMir,dec,1,12,3
2014-02-01,UFC169:BaraovsFaber2,ChrisCariasovs.DannyMartinez,ChrisCariaso,DannyMartinez,ChrisCariaso,DannyMartinez,dec,1,5,3
2014-02-01,UFC169:BaraovsFaber2,JamieVarnervs.AbelTrujillo,AbelTrujillo,JamieVarner,AbelTrujillo,JamieVarner,ko,1,8,2
2014-02-01,UFC169:BaraovsFaber2,ClintHestervs.AndyEnz,AndyEnz,ClintHester,ClintHester,AndyEnz,dec,0,10,3
2014-02-01,UFC169:BaraovsFaber2,RenanBaraovs.UrijahFaber,RenanBarao,UrijahFaber,RenanBarao,UrijahFaber,ko,1,7,1
2014-02-15,UFCFightNight:MachidavsMousasi,FelipeArantesvs.MaximoBlanco,FelipeArantes,MaximoBlanco,FelipeArantes,MaximoBlanco,dec,1,6,3
2014-02-15,UFCFightNight:MachidavsMousasi,IuriAlcantaravs.WilsonReis,IuriAlcantara,WilsonReis,IuriAlcantara,WilsonReis,dec,1,6,3
2014-02-15,UFCFightNight:MachidavsMousasi,JacareSouzavs.FrancisCarmont,FrancisCarmont,JacareSouza,JacareSouza,FrancisCarmont,dec,0,11,3
2014-02-15,UFCFightNight:MachidavsMousasi,LyotoMachidavs.GegardMousasi,GegardMousasi,LyotoMachida,LyotoMachida,GegardMousasi,dec,0,10,5
2014-02-15,UFCFightNight:MachidavsMousasi,RodrigoDammvs.IvanJorge,IvanJorge,RodrigoDamm,RodrigoDamm,IvanJorge,dec,0,8,3
2014-02-15,UFCFightNight:MachidavsMousasi,ViscardiAndradevs.NicholasMusoke,NicholasMusoke,ViscardiAndrade,NicholasMusoke,ViscardiAndrade,dec,1,9,3
2014-02-15,UFCFightNight:MachidavsMousasi,FranciscoTrinaldovs.JesseRonson,FranciscoTrinaldo,JesseRonson,FranciscoTrinaldo,JesseRonson,dec,1,9,3
2014-02-15,UFCFightNight:MachidavsMousasi,CristianoMarcellovs.JoeProctor,CristianoMarcello,JoeProctor,JoeProctor,CristianoMarcello,dec,0,8,3
2014-02-15,UFCFightNight:MachidavsMousasi,DouglasSilvadeAndradevs.ZubairaTukhugov,DouglasSilvadeAndrade,ZubairaTukhugov,ZubairaTukhugov,DouglasSilvadeAndrade,dec,0,6,3
2014-02-15,UFCFightNight:MachidavsMousasi,ErickSilvavs.TakenoriSato,ErickSilva,TakenoriSato,ErickSilva,TakenoriSato,ko,1,9,1
2014-02-15,UFCFightNight:MachidavsMousasi,CharlesOliveiravs.AndyOgle,AndyOgle,CharlesOliveira,CharlesOliveira,AndyOgle,sub,0,7,3
2014-02-15,UFCFightNight:MachidavsMousasi,IldemarAlcantaravs.AlbertTumenov,AlbertTumenov,IldemarAlcantara,IldemarAlcantara,AlbertTumenov,dec,0,9,3
2014-02-22,UFC170:RouseyvsMcMann,RoryMacDonaldvs.DemianMaia,DemianMaia,RoryMacDonald,RoryMacDonald,DemianMaia,dec,0,9,3
2014-02-22,UFC170:RouseyvsMcMann,RondaRouseyvs.SaraMcMann,RondaRousey,SaraMcMann,RondaRousey,SaraMcMann,ko,1,3,1
2014-02-22,UFC170:RouseyvsMcMann,RobertWhittakervs.StephenThompson,RobertWhittaker,StephenThompson,StephenThompson,RobertWhittaker,ko,0,10,1
2014-02-22,UFC170:RouseyvsMcMann,CodyGibsonvs.AljamainSterling,AljamainSterling,CodyGibson,AljamainSterling,CodyGibson,dec,1,7,3
2014-02-22,UFC170:RouseyvsMcMann,RaphaelAssuncaovs.PedroMunhoz,PedroMunhoz,RaphaelAssuncao,RaphaelAssuncao,PedroMunhoz,dec,0,6,3
2014-02-22,UFC170:RouseyvsMcMann,AlexisDavisvs.JessicaEye,AlexisDavis,JessicaEye,AlexisDavis,JessicaEye,dec,1,3,3
2014-02-22,UFC170:RouseyvsMcMann,RafaelloOliveiravs.ErikKoch,ErikKoch,RafaelloOliveira,ErikKoch,RafaelloOliveira,ko,1,9,1
2014-02-22,UFC170:RouseyvsMcMann,MikePylevs.TJWaldburger,MikePyle,TJWaldburger,MikePyle,TJWaldburger,ko,1,9,3
2014-02-22,UFC170:RouseyvsMcMann,ErnestChavezvs.YosdenisCedeno,ErnestChavez,YosdenisCedeno,ErnestChavez,YosdenisCedeno,dec,1,7,3
2014-02-22,UFC170:RouseyvsMcMann,ZachMakovskyvs.JoshSampo,JoshSampo,ZachMakovsky,ZachMakovsky,JoshSampo,dec,0,5,3
2014-02-22,UFC170:RouseyvsMcMann,DanielCormiervs.PatrickCummins,DanielCormier,PatrickCummins,DanielCormier,PatrickCummins,ko,1,12,1
2014-03-01,UFCFightNight:KimvsHathaway,DongHyunKimvs.JohnHathaway,DongHyunKim,JohnHathaway,DongHyunKim,JohnHathaway,ko,1,9,3
2014-03-01,UFCFightNight:KimvsHathaway,SaiWangvs.ZhangLipeng,SaiWang,ZhangLipeng,ZhangLipeng,SaiWang,dec,0,9,3
2014-03-01,UFCFightNight:KimvsHathaway,MattMitrionevs.ShawnJordan,MattMitrione,ShawnJordan,MattMitrione,ShawnJordan,ko,1,12,1
2014-03-01,UFCFightNight:KimvsHathaway,KazukiTokudomevs.YuiChulNam,KazukiTokudome,YuiChulNam,YuiChulNam,KazukiTokudome,dec,0,8,3
2014-03-01,UFCFightNight:KimvsHathaway,AlbertChengvs.AnyingWang,AlbertCheng,AnyingWang,AnyingWang,AlbertCheng,ko,0,9,1
2014-03-01,UFCFightNight:KimvsHathaway,NamPhanvs.VaughanLee,NamPhan,VaughanLee,VaughanLee,NamPhan,dec,0,6,3
2014-03-01,UFCFightNight:KimvsHathaway,HatsuHiokivs.IvanMenjivar,HatsuHioki,IvanMenjivar,HatsuHioki,IvanMenjivar,dec,1,7,3
2014-03-01,UFCFightNight:KimvsHathaway,JumabiekeTuerxunvs.MarkEddiva,JumabiekeTuerxun,MarkEddiva,MarkEddiva,JumabiekeTuerxun,dec,0,6,3
2014-03-08,UFCFightNight:GustafssonvsManuwa,AlexanderGustafssonvs.JimiManuwa,AlexanderGustafsson,JimiManuwa,AlexanderGustafsson,JimiManuwa,ko,1,11,2
2014-03-08,UFCFightNight:GustafssonvsManuwa,BradPickettvs.NeilSeery,BradPickett,NeilSeery,BradPickett,NeilSeery,dec,1,6,3
2014-03-08,UFCFightNight:GustafssonvsManuwa,BradScottvs.ClaudioSilva,BradScott,ClaudioSilva,ClaudioSilva,BradScott,dec,0,9,3
2014-03-08,UFCFightNight:GustafssonvsManuwa,CyrilleDiabatevs.IlirLatifi,CyrilleDiabate,IlirLatifi,IlirLatifi,CyrilleDiabate,sub,0,11,1
2014-03-08,UFCFightNight:GustafssonvsManuwa,GunnarNelsonvs.OmariAkhmedov,GunnarNelson,OmariAkhmedov,GunnarNelson,OmariAkhmedov,sub,1,9,1
2014-03-08,UFCFightNight:GustafssonvsManuwa,IgorAraujovs.DannyMitchell,DannyMitchell,IgorAraujo,IgorAraujo,DannyMitchell,dec,0,9,3
2014-03-08,UFCFightNight:GustafssonvsManuwa,LukeBarnattvs.MatsNilsson,LukeBarnatt,MatsNilsson,LukeBarnatt,MatsNilsson,ko,1,10,1
2014-03-08,UFCFightNight:GustafssonvsManuwa,MichaelJohnsonvs.MelvinGuillard,MelvinGuillard,MichaelJohnson,MichaelJohnson,MelvinGuillard,dec,0,8,3
2014-03-15,UFC171:HendricksvsLawler,JohnyHendricksvs.RobbieLawler,JohnyHendricks,RobbieLawler,JohnyHendricks,RobbieLawler,dec,1,10,5
2014-03-15,UFC171:HendricksvsLawler,KelvinGastelumvs.RickStory,KelvinGastelum,RickStory,KelvinGastelum,RickStory,dec,1,10,3
2014-03-15,UFC171:HendricksvsLawler,OvinceSaintPreuxvs.NikitaKrylov,NikitaKrylov,OvinceSaintPreux,OvinceSaintPreux,NikitaKrylov,sub,0,11,1
2014-03-15,UFC171:HendricksvsLawler,RaquelPenningtonvs.JessicaAndrade,JessicaAndrade,RaquelPennington,JessicaAndrade,RaquelPennington,dec,1,1,3
2014-03-15,UFC171:HendricksvsLawler,DennisBermudezvs.JimyHettes,DennisBermudez,JimyHettes,DennisBermudez,JimyHettes,ko,1,8,3
2014-03-15,UFC171:HendricksvsLawler,DanielPinedavs.RobertWhiteford,DanielPineda,RobertWhiteford,RobertWhiteford,DanielPineda,dec,0,7,3
2014-03-15,UFC171:HendricksvsLawler,CarlosConditvs.TyronWoodley,CarlosCondit,TyronWoodley,TyronWoodley,CarlosCondit,ko,0,9,2
2014-03-15,UFC171:HendricksvsLawler,JakeShieldsvs.HectorLombard,HectorLombard,JakeShields,HectorLombard,JakeShields,dec,1,10,3
2014-03-15,UFC171:HendricksvsLawler,DiegoSanchezvs.MylesJury,DiegoSanchez,MylesJury,MylesJury,DiegoSanchez,dec,0,9,3
2014-03-15,UFC171:HendricksvsLawler,WillCampuzanovs.JustinScoggins,JustinScoggins,WillCampuzano,JustinScoggins,WillCampuzano,dec,1,5,3
2014-03-15,UFC171:HendricksvsLawler,ReneeFortevs.FranciscoTrevino,FranciscoTrevino,ReneeForte,FranciscoTrevino,ReneeForte,dec,1,8,3
2014-03-15,UFC171:HendricksvsLawler,SeanSpencervs.AlexGarcia,AlexGarcia,SeanSpencer,AlexGarcia,SeanSpencer,dec,1,9,3
2014-03-15,UFC171:HendricksvsLawler,RobertMcDanielvs.SeanStrickland,RobertMcDaniel,SeanStrickland,SeanStrickland,RobertMcDaniel,sub,0,10,1
2014-03-23,UFCFightNight:ShogunvsHenderson2,JussierFormigavs.ScottJorgensen,JussierFormiga,ScottJorgensen,JussierFormiga,ScottJorgensen,sub,1,5,1
2014-03-23,UFCFightNight:ShogunvsHenderson2,LeonardoSantosvs.NormanParke,LeonardoSantos,NormanParke,NormanParke,LeonardoSantos,dec,0,8,3
2014-03-23,UFCFightNight:ShogunvsHenderson2,MauricioRuavs.DanHenderson,DanHenderson,MauricioRua,DanHenderson,MauricioRua,ko,1,10,3
2014-03-23,UFCFightNight:ShogunvsHenderson2,MichelPrazeresvs.MairbekTaisumov,MairbekTaisumov,MichelPrazeres,MichelPrazeres,MairbekTaisumov,dec,0,8,3
2014-03-23,UFCFightNight:ShogunvsHenderson2,RonnyMarkesvs.ThiagoSantos,RonnyMarkes,ThiagoSantos,ThiagoSantos,RonnyMarkes,ko,0,10,1
2014-03-23,UFCFightNight:ShogunvsHenderson2,RonyJasonvs.StevenSiler,RonyJason,StevenSiler,RonyJason,StevenSiler,ko,1,7,1
2014-03-23,UFCFightNight:ShogunvsHenderson2,ThiagoPerpetuovs.KennyRobertson,KennyRobertson,ThiagoPerpetuo,KennyRobertson,ThiagoPerpetuo,sub,1,9,1
2014-03-23,UFCFightNight:ShogunvsHenderson2,CezarFerreiravs.CBDollaway,CBDollaway,CezarFerreira,CBDollaway,CezarFerreira,ko,1,10,1
2014-03-23,UFCFightNight:ShogunvsHenderson2,FabioMaldonadovs.GianVillante,FabioMaldonado,GianVillante,FabioMaldonado,GianVillante,dec,1,11,3
2014-03-23,UFCFightNight:ShogunvsHenderson2,GodofredoPepeyvs.NoadLahat,GodofredoPepey,NoadLahat,GodofredoPepey,NoadLahat,ko,1,7,1
2014-03-23,UFCFightNight:ShogunvsHenderson2,FrancimarBarrosovs.HansStringer,FrancimarBarroso,HansStringer,HansStringer,FrancimarBarroso,dec,0,11,3
2014-04-11,UFCFightNight:MinotaurovsNelson,AntonioRodrigoNogueiravs.RoyNelson,AntonioRodrigoNogueira,RoyNelson,RoyNelson,AntonioRodrigoNogueira,ko,0,12,1
2014-04-11,UFCFightNight:MinotaurovsNelson,RamseyNijemvs.BeneilDariush,BeneilDariush,RamseyNijem,RamseyNijem,BeneilDariush,ko,0,8,1
2014-04-11,UFCFightNight:MinotaurovsNelson,ClayGuidavs.TatsuyaKawajiri,ClayGuida,TatsuyaKawajiri,ClayGuida,TatsuyaKawajiri,dec,1,8,3
2014-04-11,UFCFightNight:MinotaurovsNelson,JaredRosholtvs.DanielOmielanczuk,DanielOmielanczuk,JaredRosholt,JaredRosholt,DanielOmielanczuk,dec,0,12,3
2014-04-11,UFCFightNight:MinotaurovsNelson,JohnHowardvs.RyanLaFlare,JohnHoward,RyanLaFlare,RyanLaFlare,JohnHoward,dec,0,9,3
2014-04-11,UFCFightNight:MinotaurovsNelson,ThalesLeitesvs.TrevorSmith,ThalesLeites,TrevorSmith,ThalesLeites,TrevorSmith,ko,1,10,1
2014-04-11,UFCFightNight:MinotaurovsNelson,AlanOmervs.JimAlers,AlanOmer,JimAlers,JimAlers,AlanOmer,dec,0,7,3
2014-04-16,UFCFightNight:BispingvsKennedy,RichardWalshvs.ChrisIndich,ChrisIndich,RichardWalsh,RichardWalsh,ChrisIndich,dec,0,9,3
2014-04-16,UFCFightNight:BispingvsKennedy,PatrickCotevs.KyleNoke,KyleNoke,PatrickCote,PatrickCote,KyleNoke,dec,0,9,3
2014-04-16,UFCFightNight:BispingvsKennedy,MichaelBispingvs.TimKennedy,MichaelBisping,TimKennedy,TimKennedy,MichaelBisping,dec,0,10,5
2014-04-16,UFCFightNight:BispingvsKennedy,NordineTalebvs.VikGrujic,NordineTaleb,VikGrujic,NordineTaleb,VikGrujic,dec,1,9,3
2014-04-16,UFCFightNight:BispingvsKennedy,RyanJimmovs.SeanO'Connell,RyanJimmo,SeanO'Connell,RyanJimmo,SeanO'Connell,ko,1,11,1
2014-04-16,UFCFightNight:BispingvsKennedy,SamStoutvs.KJNoons,KJNoons,SamStout,KJNoons,SamStout,ko,1,8,1
2014-04-16,UFCFightNight:BispingvsKennedy,SarahKaufmanvs.LeslieSmith,LeslieSmith,SarahKaufman,SarahKaufman,LeslieSmith,dec,0,3,3
2014-04-16,UFCFightNight:BispingvsKennedy,SheldonWestcottvs.EliasTheodorou,EliasTheodorou,SheldonWestcott,EliasTheodorou,SheldonWestcott,ko,1,10,2
2014-04-16,UFCFightNight:BispingvsKennedy,MarkBocekvs.MikedelaTorre,MarkBocek,MikedelaTorre,MarkBocek,MikedelaTorre,dec,1,8,3
2014-04-16,UFCFightNight:BispingvsKennedy,GeorgeRoopvs.DustinKimura,DustinKimura,GeorgeRoop,GeorgeRoop,DustinKimura,dec,0,6,3
2014-04-16,UFCFightNight:BispingvsKennedy,DustinPoiriervs.AkiraCorassani,AkiraCorassani,DustinPoirier,DustinPoirier,AkiraCorassani,ko,0,7,2
2014-04-16,UFCFightNight:BispingvsKennedy,MitchGagnonvs.TimGorman,MitchGagnon,TimGorman,MitchGagnon,TimGorman,dec,1,6,3
2014-04-16,UFCFightNight:BispingvsKennedy,ChadLaprisevs.OlivierAubin-Mercier,ChadLaprise,OlivierAubin-Mercier,ChadLaprise,OlivierAubin-Mercier,dec,1,9,3
2014-04-19,UFConFOX:WerdumvsBrowne,MirsadBekticvs.ChasSkelly,ChasSkelly,MirsadBektic,MirsadBektic,ChasSkelly,dec,0,7,3
2014-04-19,UFConFOX:WerdumvsBrowne,FabricioWerdumvs.TravisBrowne,FabricioWerdum,TravisBrowne,FabricioWerdum,TravisBrowne,dec,1,11,5
2014-04-19,UFConFOX:WerdumvsBrowne,JorgeMasvidalvs.PatHealy,JorgeMasvidal,PatHealy,JorgeMasvidal,PatHealy,dec,1,9,3
2014-04-19,UFConFOX:WerdumvsBrowne,JordanMeinvs.HernaniPerpetuo,HernaniPerpetuo,JordanMein,JordanMein,HernaniPerpetuo,dec,0,9,3
2014-04-19,UFConFOX:WerdumvsBrowne,RafaelDosAnjosvs.KhabibNurmagomedov,KhabibNurmagomedov,RafaelDosAnjos,KhabibNurmagomedov,RafaelDosAnjos,dec,1,8,3
2014-04-19,UFConFOX:WerdumvsBrowne,BradTavaresvs.YoelRomero,BradTavares,YoelRomero,YoelRomero,BradTavares,dec,0,10,3
2014-04-19,UFConFOX:WerdumvsBrowne,CaioMagalhaesvs.LukeZachrich,CaioMagalhaes,LukeZachrich,CaioMagalhaes,LukeZachrich,ko,1,10,1
2014-04-19,UFConFOX:WerdumvsBrowne,DerrickLewisvs.JackMay,DerrickLewis,JackMay,DerrickLewis,JackMay,ko,1,12,1
2014-04-19,UFConFOX:WerdumvsBrowne,DonaldCerronevs.EdsonBarboza,DonaldCerrone,EdsonBarboza,DonaldCerrone,EdsonBarboza,sub,1,8,1
2014-04-19,UFConFOX:WerdumvsBrowne,MieshaTatevs.LizCarmouche,LizCarmouche,MieshaTate,MieshaTate,LizCarmouche,dec,0,2,3
2014-04-19,UFConFOX:WerdumvsBrowne,ThiagoAlvesvs.SethBaczynski,SethBaczynski,ThiagoAlves,ThiagoAlves,SethBaczynski,dec,0,9,3
2014-04-19,UFConFOX:WerdumvsBrowne,DustinOrtizvs.RayBorg,DustinOrtiz,RayBorg,DustinOrtiz,RayBorg,dec,1,5,3
2014-04-19,UFConFOX:WerdumvsBrowne,EstevanPayanvs.AlexWhite,AlexWhite,EstevanPayan,AlexWhite,EstevanPayan,ko,1,8,1
2014-04-26,UFC172:JonesvsTeixeira,DannyCastillovs.CharlieBrenneman,CharlieBrenneman,DannyCastillo,DannyCastillo,CharlieBrenneman,ko,0,8,2
2014-04-26,UFC172:JonesvsTeixeira,JessamynDukevs.BetheCorreia,BetheCorreia,JessamynDuke,BetheCorreia,JessamynDuke,dec,1,3,3
2014-04-26,UFC172:JonesvsTeixeira,TakanoriGomivs.IsaacVallie-Flagg,IsaacVallie-Flagg,TakanoriGomi,TakanoriGomi,IsaacVallie-Flagg,dec,0,8,3
2014-04-26,UFC172:JonesvsTeixeira,PhilDavisvs.AnthonyJohnson,AnthonyJohnson,PhilDavis,AnthonyJohnson,PhilDavis,dec,1,11,3
2014-04-26,UFC172:JonesvsTeixeira,MaxHollowayvs.AndreFili,AndreFili,MaxHolloway,MaxHolloway,AndreFili,sub,0,7,3
2014-04-26,UFC172:JonesvsTeixeira,ChrisBealvs.PatrickWilliams,ChrisBeal,PatrickWilliams,ChrisBeal,PatrickWilliams,ko,1,5,2
2014-04-26,UFC172:JonesvsTeixeira,LukeRockholdvs.TimBoetsch,LukeRockhold,TimBoetsch,LukeRockhold,TimBoetsch,sub,1,10,1
2014-04-26,UFC172:JonesvsTeixeira,JonJonesvs.GloverTeixeira,GloverTeixeira,JonJones,JonJones,GloverTeixeira,dec,0,11,5
2014-04-26,UFC172:JonesvsTeixeira,JimMillervs.YancyMedeiros,JimMiller,YancyMedeiros,JimMiller,YancyMedeiros,sub,1,8,1
2014-04-26,UFC172:JonesvsTeixeira,JosephBenavidezvs.TimElliott,JosephBenavidez,TimElliott,JosephBenavidez,TimElliott,sub,1,5,1
2014-05-10,UFCFightNight:BrownvsSilva,EdHermanvs.RafaelNatal,EdHerman,RafaelNatal,EdHerman,RafaelNatal,dec,1,11,3
2014-05-10,UFCFightNight:BrownvsSilva,JustinSalasvs.BenWall,BenWall,JustinSalas,JustinSalas,BenWall,ko,0,8,1
2014-05-10,UFCFightNight:BrownvsSilva,ConstantinosPhilippouvs.LorenzLarkin,ConstantinosPhilippou,LorenzLarkin,ConstantinosPhilippou,LorenzLarkin,ko,1,10,1
2014-05-10,UFCFightNight:BrownvsSilva,ErikKochvs.DaronCruickshank,DaronCruickshank,ErikKoch,DaronCruickshank,ErikKoch,ko,1,8,1
2014-05-10,UFCFightNight:BrownvsSilva,ChrisCariasovs.LouisSmolka,ChrisCariaso,LouisSmolka,ChrisCariaso,LouisSmolka,dec,1,5,3
2014-05-10,UFCFightNight:BrownvsSilva,EddieWinelandvs.JohnnyEduardo,EddieWineland,JohnnyEduardo,JohnnyEduardo,EddieWineland,ko,0,6,1
2014-05-10,UFCFightNight:BrownvsSilva,AnthonyLapsleyvs.AlbertTumenov,AlbertTumenov,AnthonyLapsley,AlbertTumenov,AnthonyLapsley,ko,1,9,1
2014-05-10,UFCFightNight:BrownvsSilva,YanCabralvs.ZakCummings,YanCabral,ZakCummings,ZakCummings,YanCabral,dec,0,8,3
2014-05-10,UFCFightNight:BrownvsSilva,ManvelGamburyanvs.NikLentz,ManvelGamburyan,NikLentz,NikLentz,ManvelGamburyan,dec,0,6,3
2014-05-10,UFCFightNight:BrownvsSilva,MattBrownvs.ErickSilva,ErickSilva,MattBrown,MattBrown,ErickSilva,ko,0,9,3
2014-05-10,UFCFightNight:BrownvsSilva,NeilMagnyvs.TimMeans,NeilMagny,TimMeans,NeilMagny,TimMeans,dec,1,9,3
2014-05-10,UFCFightNight:BrownvsSilva,SoaPaleleivs.RuanPotts,RuanPotts,SoaPalelei,SoaPalelei,RuanPotts,ko,0,12,1
2014-05-10,UFCFightNight:BrownvsSilva,KyojiHoriguchivs.DarrellMontague,DarrellMontague,KyojiHoriguchi,KyojiHoriguchi,DarrellMontague,dec,0,5,3
2014-05-24,UFC173:BaraovsDillashaw,TonyFergusonvs.KatsunoriKikuno,KatsunoriKikuno,TonyFerguson,TonyFerguson,KatsunoriKikuno,ko,0,7,1
2014-05-24,UFC173:BaraovsDillashaw,TakeyaMizugakivs.FranciscoRivera,FranciscoRivera,TakeyaMizugaki,TakeyaMizugaki,FranciscoRivera,dec,0,6,3
2014-05-24,UFC173:BaraovsDillashaw,RenanBaraovs.TJDillashaw,RenanBarao,TJDillashaw,TJDillashaw,RenanBarao,ko,0,7,5
2014-05-24,UFC173:BaraovsDillashaw,RobbieLawlervs.JakeEllenberger,JakeEllenberger,RobbieLawler,RobbieLawler,JakeEllenberger,ko,0,9,3
2014-05-24,UFC173:BaraovsDillashaw,JamieVarnervs.JamesKrause,JamesKrause,JamieVarner,JamesKrause,JamieVarner,ko,1,9,1
2014-05-24,UFC173:BaraovsDillashaw,DavidMichaudvs.LiJingliang,DavidMichaud,LiJingliang,LiJingliang,DavidMichaud,dec,0,8,3
2014-05-24,UFC173:BaraovsDillashaw,DanielCormiervs.DanHenderson,DanHenderson,DanielCormier,DanielCormier,DanHenderson,sub,0,10,3
2014-05-24,UFC173:BaraovsDillashaw,ChrisHoldsworthvs.ChicoCamus,ChicoCamus,ChrisHoldsworth,ChrisHoldsworth,ChicoCamus,dec,0,5,3
2014-05-24,UFC173:BaraovsDillashaw,SamSiciliavs.AaronPhillips,AaronPhillips,SamSicilia,SamSicilia,AaronPhillips,dec,0,6,3
2014-05-24,UFC173:BaraovsDillashaw,AnthonyNjokuanivs.VincPichel,AnthonyNjokuani,VincPichel,VincPichel,AnthonyNjokuani,dec,0,8,3
2014-05-24,UFC173:BaraovsDillashaw,AlIaquintavs.MitchClarke,AlIaquinta,MitchClarke,MitchClarke,AlIaquinta,sub,0,8,2
2014-05-24,UFC173:BaraovsDillashaw,MichaelChiesavs.FranciscoTrinaldo,FranciscoTrinaldo,MichaelChiesa,MichaelChiesa,FranciscoTrinaldo,dec,0,9,3
2014-05-31,UFCFightNight:MiocicvsMaldonado,DemianMaiavs.AlexanderYakovlev,AlexanderYakovlev,DemianMaia,DemianMaia,AlexanderYakovlev,dec,0,8,3
2014-05-31,UFCFightNight:MunozvsMousasi,ViktorPestavs.RuslanMagomedov,RuslanMagomedov,ViktorPesta,RuslanMagomedov,ViktorPesta,dec,1,12,3
2014-05-31,UFCFightNight:MunozvsMousasi,TomNiinimakivs.NiklasBackstrom,NiklasBackstrom,TomNiinimaki,NiklasBackstrom,TomNiinimaki,sub,1,7,1
2014-05-31,UFCFightNight:MiocicvsMaldonado,EdimilsonSouzavs.MarkEddiva,EdimilsonSouza,MarkEddiva,EdimilsonSouza,MarkEddiva,ko,1,7,2
2014-05-31,UFCFightNight:MiocicvsMaldonado,EliasSilveriovs.ErnestChavez,EliasSilverio,ErnestChavez,EliasSilverio,ErnestChavez,sub,1,8,3
2014-05-31,UFCFightNight:MiocicvsMaldonado,MarcioAlexandreJuniorvs.WarlleyAlves,MarcioAlexandreJunior,WarlleyAlves,WarlleyAlves,MarcioAlexandreJunior,sub,0,10,3
2014-05-31,UFCFightNight:MiocicvsMaldonado,MarcosRogeriodeLimavs.RichardsonMoreira,MarcosRogeriodeLima,RichardsonMoreira,MarcosRogeriodeLima,RichardsonMoreira,ko,1,12,1
